Time [s],Packet ID,MOSI,MISO
6.381350375000000,0,0x00,
6.381476458333333,0,0x00,
6.381604041666667,0,0x00,
6.381730125000000,0,0x00,
6.381857750000000,0,0x00,
6.381983791666666,0,0x00,
6.382111375000000,0,0x00,
6.382237458333333,0,0x00,
6.382365041666667,0,0x00,
6.382491125000000,0,0x00,
6.382618708333333,0,0x00,
6.382744791666667,0,0x00,
6.382872416666666,0,0x00,
6.382998458333334,0,0x00,
6.383126041666666,0,0x00,
6.383252166666667,0,0x00,
6.383379750000000,0,0x00,
6.383505875000000,0,0x00,
6.383633458333334,0,0x00,
6.383759541666667,0,0x00,
6.383887125000000,0,0x00,
6.384013250000000,0,0x00,
6.384140875000000,0,0x00,
6.384266958333333,0,0x00,
6.384394541666667,0,0x00,
6.384520625000000,0,0x00,
6.384648250000000,0,0x00,
6.384774333333334,0,0x00,
6.384901916666666,0,0x00,
6.385028000000000,0,0x00,
6.385155583333334,0,0x00,
6.385281708333333,0,0x00,
6.385409291666667,0,0x00,
6.385535375000000,0,0x00,
6.385663000000000,0,0x00,
6.385789083333333,0,0x00,
6.385916666666667,0,0x00,
6.386042750000000,0,0x00,
6.386170333333333,0,0x00,
6.386296416666666,0,0x00,
6.386424000000000,0,0x00,
6.386550125000000,0,0x00,
6.386677708333333,0,0x00,
6.386803791666667,0,0x00,
6.386931416666667,0,0x00,
6.387057541666667,0,0x00,
6.387185125000000,0,0x00,
6.387311208333333,0,0x00,
6.387438791666667,0,0x00,
6.387564875000000,0,0x00,
6.387692458333333,0,0x00,
6.387818541666666,0,0x00,
6.387946125000000,0,0x00,
6.388072208333333,0,0x00,
6.388199791666667,0,0x00,
6.388325916666667,0,0x00,
6.388453500000000,0,0x00,
6.388579583333334,0,0x00,
6.388707208333333,0,0x00,
6.388833291666667,0,0x00,
6.388960875000000,0,0x00,
6.389086958333333,0,0x00,
6.389214541666667,0,0x00,
6.389340625000000,0,0x00,
6.389468208333334,0,0x00,
6.389594291666667,0,0x00,
6.389721875000000,0,0x00,
6.389847958333333,0,0x00,
6.389975583333333,0,0x00,
6.390101666666666,0,0x00,
6.390229250000000,0,0x00,
6.390355333333333,0,0x00,
6.390482916666667,0,0x00,
6.390609000000000,0,0x00,
6.390736625000000,0,0x00,
6.390862708333334,0,0x00,
6.390990333333334,0,0x00,
6.391116416666667,0,0x00,
6.391244000000000,0,0x00,
6.391370125000000,0,0x00,
6.391497708333334,0,0x00,
6.391623791666666,0,0x00,
6.391751375000000,0,0x00,
6.391877458333333,0,0x00,
6.392005083333333,0,0x00,
6.392131166666666,0,0x00,
6.392258791666666,0,0x00,
6.392384916666667,0,0x00,
6.392512500000000,0,0x00,
6.392638625000000,0,0x00,
6.392766208333334,0,0x00,
6.392892333333333,0,0x00,
6.393019916666667,0,0x00,
6.393146041666666,0,0x00,
6.393273666666667,0,0x00,
6.393399750000000,0,0x00,
6.393527375000000,0,0x00,
6.393653458333334,0,0x00,
6.393781041666666,0,0x00,
6.393907166666667,0,0x00,
6.394034750000000,0,0x00,
6.394160833333333,0,0x00,
6.394288416666667,0,0x00,
6.394414500000000,0,0x00,
6.394542083333334,0,0x00,
6.394668166666666,0,0x00,
6.394795791666667,0,0x00,
6.394921875000000,0,0x00,
6.395049458333333,0,0x00,
6.395175541666666,0,0x00,
6.395303125000000,0,0x00,
6.395429250000000,0,0x00,
6.395556833333333,0,0x00,
6.395682958333333,0,0x00,
6.395810541666667,0,0x00,
6.395936625000000,0,0x00,
6.396064250000000,0,0x00,
6.396190333333333,0,0x00,
6.396317916666667,0,0x00,
6.396444041666666,0,0x00,
6.396571666666667,0,0x00,
6.396697750000000,0,0x00,
6.396825333333333,0,0x00,
6.396951416666667,0,0x00,
6.397079000000000,0,0x00,
6.397205083333334,0,0x00,
6.397332666666666,0,0x00,
6.397458750000000,0,0x00,
6.397586375000000,0,0x00,
6.397712458333333,0,0x00,
6.397840041666667,0,0x00,
6.397966166666667,0,0x00,
6.398093750000000,0,0x00,
6.398219833333333,0,0x00,
6.398347416666667,0,0x00,
6.398473541666666,0,0x00,
6.398601125000000,0,0x00,
6.398727208333334,0,0x00,
6.398854791666666,0,0x00,
6.398980916666667,0,0x00,
6.399108500000000,0,0x00,
6.399234541666667,0,0x00,
6.399362125000000,0,0x00,
6.399488208333334,0,0x00,
6.399615791666666,0,0x00,
6.399741875000000,0,0x00,
6.399869458333334,0,0x00,
6.399995500000000,0,0x00,
6.400123083333333,0,0x00,
6.400249166666667,0,0x00,
6.400376750000000,0,0x00,
6.400502833333333,0,0x00,
6.400630416666667,0,0x00,
6.400756500000000,0,0x00,
6.400884083333334,0,0x00,
6.401010166666667,0,0x00,
6.401137750000000,0,0x00,
6.401263833333333,0,0x00,
6.401391375000000,0,0x00,
6.401517458333333,0,0x00,
6.401645000000000,0,0x00,
6.401771083333333,0,0x00,
6.401898666666667,0,0x00,
6.402024750000000,0,0x00,
6.402152291666667,0,0x00,
6.402278375000000,0,0x00,
6.402405958333333,0,0x00,
6.402532041666666,0,0x00,
6.402659583333334,0,0x00,
6.402785666666666,0,0x00,
6.402913250000000,0,0x00,
6.403039333333333,0,0x00,
6.403166916666667,0,0x00,
6.403292958333333,0,0x00,
6.403420541666667,0,0x00,
6.403546625000000,0,0x00,
6.403674208333333,0,0x00,
6.403800291666666,0,0x00,
6.403927875000000,0,0x00,
6.404053958333333,0,0x00,
6.404181541666667,0,0x00,
6.404307583333333,0,0x00,
6.404435208333333,0,0x00,
6.404561291666667,0,0x00,
6.404688833333333,0,0x00,
6.404814916666667,0,0x00,
6.404942500000000,0,0x00,
6.405068541666667,0,0x00,
6.405196125000000,0,0x00,
6.405322208333334,0,0x00,
6.405449791666666,0,0x00,
6.405575875000000,0,0x00,
6.405703458333333,0,0x00,
6.405829541666667,0,0x00,
6.405957125000000,0,0x00,
6.406083208333333,0,0x00,
6.406210833333334,0,0x00,
6.406336916666667,0,0x00,
6.406464541666667,0,0x00,
6.406590625000000,0,0x00,
6.406718208333333,0,0x00,
6.406844291666666,0,0x00,
6.406971875000000,0,0x00,
6.407098000000000,0,0x00,
6.407225541666667,0,0x00,
6.407351625000000,0,0x00,
6.407479208333333,0,0x00,
6.407605291666667,0,0x00,
6.407732833333333,0,0x00,
6.407858916666667,0,0x00,
6.407986500000000,0,0x00,
6.408112541666667,0,0x00,
6.408240125000000,0,0x00,
6.408366208333334,0,0x00,
6.408493750000000,0,0x00,
6.408619791666666,0,0x00,
6.408747375000000,0,0x00,
6.408873458333334,0,0x00,
6.409001041666667,0,0x00,
6.409127083333333,0,0x00,
6.409254666666667,0,0x00,
6.409380750000000,0,0x00,
6.409508333333333,0,0x00,
6.409634416666667,0,0x00,
6.409762000000000,0,0x00,
6.409888083333334,0,0x00,
6.410015625000000,0,0x00,
6.410141708333334,0,0x00,
6.410269291666666,0,0x00,
6.410395375000000,0,0x00,
6.410522916666666,0,0x00,
6.410649000000000,0,0x00,
6.410776583333333,0,0x00,
6.410902666666667,0,0x00,
6.411030250000000,0,0x00,
6.411156333333333,0,0x00,
6.411283916666667,0,0x00,
6.411410000000000,0,0x00,
6.411537583333334,0,0x00,
6.411663666666667,0,0x00,
6.411791291666667,0,0x00,
6.411917375000000,0,0x00,
6.412044958333333,0,0x00,
6.412171041666666,0,0x00,
6.412298625000000,0,0x00,
6.412424708333333,0,0x00,
6.412552291666667,0,0x00,
6.412678375000000,0,0x00,
6.412805958333333,0,0x00,
6.412932041666667,0,0x00,
6.413059625000000,0,0x00,
6.413185708333334,0,0x00,
6.413313291666666,0,0x00,
6.413439375000000,0,0x00,
6.413566958333333,0,0x00,
6.413693041666667,0,0x00,
6.413820625000000,0,0x00,
6.413946708333333,0,0x00,
6.414074291666667,0,0x00,
6.414200375000000,0,0x00,
6.414327958333334,0,0x00,
6.414454041666667,0,0x00,
6.414581625000000,0,0x00,
6.414707708333333,0,0x00,
6.414835291666667,0,0x00,
6.414961375000000,0,0x00,
6.415088958333333,0,0x00,
6.415215041666666,0,0x00,
6.415342625000000,0,0x00,
6.415468708333333,0,0x00,
6.415596250000000,0,0x00,
6.415722333333333,0,0x00,
6.415849916666667,0,0x00,
6.415976000000000,0,0x00,
6.416103583333333,0,0x00,
6.416229666666666,0,0x00,
6.416357250000000,0,0x00,
6.416483333333334,0,0x00,
6.416610875000000,0,0x00,
6.416736958333333,0,0x00,
6.416864541666667,0,0x00,
6.416990583333333,0,0x00,
6.417118166666667,0,0x00,
6.417244250000000,0,0x00,
6.417371833333333,0,0x00,
6.417497916666667,0,0x00,
6.417625500000000,0,0x00,
6.417751625000000,0,0x00,
6.417879166666666,0,0x00,
6.418005250000000,0,0x00,
6.418132875000000,0,0x00,
6.418258958333333,0,0x00,
6.418386541666667,0,0x00,
6.418512625000000,0,0x00,
6.418640208333334,0,0x00,
6.418766291666667,0,0x00,
6.418893875000000,0,0x00,
6.419019958333333,0,0x00,
6.419147500000000,0,0x00,
6.419273583333333,0,0x00,
6.419401166666667,0,0x00,
6.419527208333333,0,0x00,
6.419654791666667,0,0x00,
6.419780875000000,0,0x00,
6.419908458333333,0,0x00,
6.420034500000000,0,0x00,
6.420162083333333,0,0x00,
6.420288125000000,0,0x00,
6.420415708333334,0,0x00,
6.420541791666666,0,0x00,
6.420669375000000,0,0x00,
6.420795458333333,0,0x00,
6.420923041666667,0,0x00,
6.421049125000000,0,0x00,
6.421176708333333,0,0x00,
6.421302791666666,0,0x00,
6.421430333333333,0,0x00,
6.421556416666666,0,0x00,
6.421684000000000,0,0x00,
6.421810041666666,0,0x00,
6.421937583333333,0,0x00,
6.422063666666666,0,0x00,
6.422191250000000,0,0x00,
6.422317333333333,0,0x00,
6.422444916666667,0,0x00,
6.422570958333333,0,0x00,
6.422698583333333,0,0x00,
6.422824625000000,0,0x00,
6.422952208333333,0,0x00,
6.423078333333334,0,0x00,
6.423205916666666,0,0x00,
6.423332000000000,0,0x00,
6.423459583333333,0,0x00,
6.423585666666667,0,0x00,
6.423713250000000,0,0x00,
6.423839333333333,0,0x00,
6.423966916666667,0,0x00,
6.424093041666667,0,0x00,
6.424220625000000,0,0x00,
6.424346708333333,0,0x00,
6.424474291666667,0,0x00,
6.424600375000000,0,0x00,
6.424728000000000,0,0x00,
6.424854041666666,0,0x00,
6.424981625000000,0,0x00,
6.425107708333333,0,0x00,
6.425235250000000,0,0x00,
6.425361333333333,0,0x00,
6.425488875000000,0,0x00,
6.425614958333333,0,0x00,
6.425742541666667,0,0x00,
6.425868625000000,0,0x00,
6.425996208333333,0,0x00,
6.426122291666666,0,0x00,
6.426249833333333,0,0x00,
6.426375916666666,0,0x00,
6.426503500000000,0,0x00,
6.426629583333333,0,0x00,
6.426757125000000,0,0x00,
6.426883208333333,0,0x00,
6.427010750000000,0,0x00,
6.427136791666666,0,0x00,
6.427264375000000,0,0x00,
6.427390458333333,0,0x00,
6.427518000000000,0,0x00,
6.427644083333333,0,0x00,
6.427771583333334,0,0x00,
6.427897625000000,0,0x00,
6.428025208333334,0,0x00,
6.428151250000000,0,0x00,
6.428278833333334,0,0x00,
6.428404875000000,0,0x00,
6.428532416666667,0,0x00,
6.428658500000000,0,0x00,
6.428786041666666,0,0x00,
6.428912125000000,0,0x00,
6.429039666666666,0,0x00,
6.429165750000000,0,0x00,
6.429293291666666,0,0x00,
6.429419375000000,0,0x00,
6.429546916666666,0,0x00,
6.429672958333334,0,0x00,
6.429800541666666,0,0x00,
6.429926625000000,0,0x00,
6.430054208333333,0,0x00,
6.430180250000000,0,0x00,
6.430307833333333,0,0x00,
6.430433916666667,0,0x00,
6.430561500000000,0,0x00,
6.430687583333333,0,0x00,
6.430815166666667,0,0x00,
6.430941250000000,0,0x00,
6.431068833333334,0,0x00,
6.431194916666667,0,0x00,
6.431322458333334,0,0x00,
6.431448541666667,0,0x00,
6.431576125000000,0,0x00,
6.431702166666667,0,0x00,
6.431829750000000,0,0x00,
6.431955833333333,0,0x00,
6.432083416666667,0,0x00,
6.432209500000000,0,0x00,
6.432337041666667,0,0x00,
6.432463125000000,0,0x00,
6.432590708333334,0,0x00,
6.432716791666667,0,0x00,
6.432844375000000,0,0x00,
6.432970458333333,0,0x00,
6.433098041666667,0,0x00,
6.433224125000000,0,0x00,
6.433351708333333,0,0x00,
6.433477791666666,0,0x00,
6.433605375000000,0,0x00,
6.433731416666666,0,0x00,
6.433858958333333,0,0x00,
6.433985041666666,0,0x00,
6.434112625000000,0,0x00,
6.434238708333333,0,0x00,
6.434366291666667,0,0x00,
6.434492333333333,0,0x00,
6.434619875000000,0,0x00,
6.434745916666667,0,0x00,
6.434873500000000,0,0x00,
6.434999583333333,0,0x00,
6.435127166666667,0,0x00,
6.435253208333333,0,0x00,
6.435380791666667,0,0x00,
6.435506875000000,0,0x00,
6.435634458333333,0,0x00,
6.435760541666666,0,0x00,
6.435888125000000,0,0x00,
6.436014208333333,0,0x00,
6.436141750000000,0,0x00,
6.436267833333333,0,0x00,
6.436395416666667,0,0x00,
6.436521458333333,0,0x00,
6.436649041666667,0,0x00,
6.436775125000000,0,0x00,
6.436902666666667,0,0x00,
6.437028750000000,0,0x00,
6.437156333333333,0,0x00,
6.437282375000000,0,0x00,
6.437409958333333,0,0x00,
6.437536041666666,0,0x00,
6.437663583333333,0,0x00,
6.437789666666666,0,0x00,
6.437917250000000,0,0x00,
6.438043291666666,0,0x00,
6.438170875000000,0,0x00,
6.438296916666666,0,0x00,
6.438424500000000,0,0x00,
6.438550541666666,0,0x00,
6.438678125000000,0,0x00,
6.438804208333333,0,0x00,
6.438931750000000,0,0x00,
6.439057791666666,0,0x00,
6.439185375000000,0,0x00,
6.439311458333333,0,0x00,
6.439439041666667,0,0x00,
6.439565083333333,0,0x00,
6.439692666666667,0,0x00,
6.439818708333333,0,0x00,
6.439946250000000,0,0x00,
6.440072333333333,0,0x00,
6.440199875000000,0,0x00,
6.440325958333333,0,0x00,
6.440453500000000,0,0x00,
6.440579541666667,0,0x00,
6.440707083333334,0,0x00,
6.440833166666667,0,0x00,
6.440960708333333,0,0x00,
6.441086750000000,0,0x00,
6.441214333333333,0,0x00,
6.441340416666667,0,0x00,
6.441467958333333,0,0x00,
6.441594041666667,0,0x00,
6.441721625000000,0,0x00,
6.441847666666667,0,0x00,
6.441975208333333,0,0x00,
6.442101250000000,0,0x00,
6.442228833333333,0,0x00,
6.442354875000000,0,0x00,
6.442482458333333,0,0x00,
6.442608541666667,0,0x00,
6.442736125000000,0,0x00,
6.442862208333334,0,0x00,
6.442989791666666,0,0x00,
6.443115875000000,0,0x00,
6.443243458333333,0,0x00,
6.443369583333333,0,0x00,
6.443497166666667,0,0x00,
6.443623250000000,0,0x00,
6.443750791666667,0,0x00,
6.443876875000000,0,0x00,
6.444004458333334,0,0x00,
6.444130541666667,0,0x00,
6.444258083333334,0,0x00,
6.444384166666667,0,0x00,
6.444511750000000,0,0x00,
6.444637833333333,0,0x00,
6.444765416666667,0,0x00,
6.444891458333333,0,0x00,
6.445019041666667,0,0x00,
6.445145125000000,0,0x00,
6.445272708333333,0,0x00,
6.445398750000000,0,0x00,
6.445526333333333,0,0x00,
6.445652416666666,0,0x00,
6.445780041666667,0,0x00,
6.445906125000000,0,0x00,
6.446033708333333,0,0x00,
6.446159791666667,0,0x00,
6.446287375000000,0,0x00,
6.446413458333334,0,0x00,
6.446541000000000,0,0x00,
6.446667083333334,0,0x00,
6.446794666666666,0,0x00,
6.446920750000000,0,0x00,
6.447048291666666,0,0x00,
6.447174375000000,0,0x00,
6.447301916666667,0,0x00,
6.447428000000000,0,0x00,
6.447555541666667,0,0x00,
6.447681666666667,0,0x00,
6.447809250000000,0,0x00,
6.447935333333334,0,0x00,
6.448062916666666,0,0x00,
6.448189000000000,0,0x00,
6.448316583333333,0,0x00,
6.448442666666667,0,0x00,
6.448570250000000,0,0x00,
6.448696333333333,0,0x00,
6.448823916666667,0,0x00,
6.448950000000000,0,0x00,
6.449077541666667,0,0x00,
6.449203625000000,0,0x00,
6.449331166666667,0,0x00,
6.449457250000000,0,0x00,
6.449584833333334,0,0x00,
6.449710916666667,0,0x00,
6.449838458333334,0,0x00,
6.449964541666667,0,0x00,
6.450092125000000,0,0x00,
6.450218208333333,0,0x00,
6.450345791666667,0,0x00,
6.450471875000000,0,0x00,
6.450599458333333,0,0x00,
6.450725541666666,0,0x00,
6.450853125000000,0,0x00,
6.450979166666666,0,0x00,
6.451106750000000,0,0x00,
6.451232791666667,0,0x00,
6.451360375000000,0,0x00,
6.451486458333333,0,0x00,
6.451614041666667,0,0x00,
6.451740125000000,0,0x00,
6.451867708333333,0,0x00,
6.451993791666666,0,0x00,
6.452121375000000,0,0x00,
6.452247458333333,0,0x00,
6.452375000000000,0,0x00,
6.452501083333333,0,0x00,
6.452628666666667,0,0x00,
6.452754750000000,0,0x00,
6.452882333333333,0,0x00,
6.453008416666667,0,0x00,
6.453136000000000,0,0x00,
6.453262083333334,0,0x00,
6.453389666666666,0,0x00,
6.453515750000000,0,0x00,
6.453643333333333,0,0x00,
6.453769416666667,0,0x00,
6.453897000000000,0,0x00,
6.454023041666667,0,0x00,
6.454150625000000,0,0x00,
6.454276708333333,0,0x00,
6.454404291666667,0,0x00,
6.454530375000000,0,0x00,
6.454657958333334,0,0x00,
6.454784041666667,0,0x00,
6.454911625000000,0,0x00,
6.455037708333333,0,0x00,
6.455165333333333,0,0x00,
6.455291416666666,0,0x00,
6.455419000000000,0,0x00,
6.455545083333333,0,0x00,
6.455672666666667,0,0x00,
6.455798750000000,0,0x00,
6.455926375000000,0,0x00,
6.456052458333334,0,0x00,
6.456180041666666,0,0x00,
6.456306125000000,0,0x00,
6.456433708333333,0,0x00,
6.456559791666667,0,0x00,
6.456687375000000,0,0x00,
6.456813458333333,0,0x00,
6.456941041666667,0,0x00,
6.457067125000000,0,0x00,
6.457194708333334,0,0x00,
6.457320791666667,0,0x00,
6.457448375000000,0,0x00,
6.457574500000000,0,0x00,
6.457702083333333,0,0x00,
6.457828208333333,0,0x00,
6.457955833333333,0,0x00,
6.458081916666667,0,0x00,
6.458209500000000,0,0x00,
6.458335583333334,0,0x00,
6.458463166666666,0,0x00,
6.458589291666667,0,0x00,
6.458716875000000,0,0x00,
6.458842958333333,0,0x00,
6.458970500000000,0,0x00,
6.459096583333333,0,0x00,
6.459224208333334,0,0x00,
6.459350291666667,0,0x00,
6.459477875000000,0,0x00,
6.459603916666667,0,0x00,
6.459731500000000,0,0x00,
6.459857583333333,0,0x00,
6.459985166666667,0,0x00,
6.460111250000000,0,0x00,
6.460238875000000,0,0x00,
6.460364958333333,0,0x00,
6.460492541666667,0,0x00,
6.460618625000000,0,0x00,
6.460746208333333,0,0x00,
6.460872333333334,0,0x00,
6.460999916666666,0,0x00,
6.461126000000000,0,0x00,
6.461253583333334,0,0x00,
6.461379708333333,0,0x00,
6.461507291666667,0,0x00,
6.461633416666666,0,0x00,
6.461761000000000,0,0x00,
6.461887083333333,0,0x00,
6.462014666666667,0,0x00,
6.462140750000000,0,0x00,
6.462268333333333,0,0x00,
6.462394416666666,0,0x00,
6.462522041666666,0,0x00,
6.462648125000000,0,0x00,
6.462775708333333,0,0x00,
6.462901833333333,0,0x00,
6.463029416666667,0,0x00,
6.463155500000000,0,0x00,
6.463283083333334,0,0x00,
6.463409166666667,0,0x00,
6.463536750000000,0,0x00,
6.463662875000000,0,0x00,
6.463790458333333,0,0x00,
6.463916541666666,0,0x00,
6.464044125000000,0,0x00,
6.464170250000000,0,0x00,
6.464297791666667,0,0x00,
6.464423916666667,0,0x00,
6.464551500000000,0,0x00,
6.464677583333334,0,0x00,
6.464805166666666,0,0x00,
6.464931250000000,0,0x00,
6.465058791666666,0,0x00,
6.465184875000000,0,0x00,
6.465312458333333,0,0x00,
6.465438541666667,0,0x00,
6.465566125000000,0,0x00,
6.465692166666667,0,0x00,
6.465819750000000,0,0x00,
6.465945833333334,0,0x00,
6.466073416666666,0,0x00,
6.466199500000000,0,0x00,
6.466327041666666,0,0x00,
6.466453166666667,0,0x00,
6.466580708333334,0,0x00,
6.466706791666667,0,0x00,
6.466834375000000,0,0x00,
6.466960500000000,0,0x00,
6.467088083333334,0,0x00,
6.467214166666666,0,0x00,
6.467341750000000,0,0x00,
6.467467833333333,0,0x00,
6.467595416666667,0,0x00,
6.467721541666666,0,0x00,
6.467849125000000,0,0x00,
6.467975208333334,0,0x00,
6.468102833333333,0,0x00,
6.468228916666667,0,0x00,
6.468356500000000,0,0x00,
6.468482625000000,0,0x00,
